name,temp,humidity,clouds,wind_speed,country code,lat,lng
pauri,74.424,77.792,67.042,3.649,in,30.15,78.783
manicore,81.125,76.708,0.0,3.115,br,-5.812,-61.297
primore,67.925,80.0,13.333,6.15,ru,54.942,20.037
nalvo,83.722,74.333,72.583,4.598,ph,16.846,120.351
prieska,58.127,34.083,9.75,11.627,za,-29.664,22.747
amapa,75.966,91.5,93.5,2.973,br,2.05,-50.8
caranavi,67.167,80.0,54.583,2.402,bo,-15.817,-67.55
leningradskiy,45.677,81.458,85.917,8.088,ru,69.383,178.417
karatuzskoye,65.282,74.208,83.208,2.745,ru,53.607,92.867
krasnorechenskiy,68.877,89.792,69.083,2.177,ru,44.627,135.353
santa ana,65.757,78.875,60.458,2.815,pe,-12.867,-72.717
dosso,86.354,55.208,49.458,4.848,ne,13.044,3.195
jiwani,83.134,80.667,93.292,11.188,pk,25.05,61.747
lodwar,84.887,37.917,84.292,9.479,ke,3.117,35.6
kamaishi,72.588,91.208,86.208,4.755,jp,39.267,141.883
zhoucheng,69.919,77.5,84.625,6.245,cn,24.355,102.542
podgornoye,65.434,71.792,81.708,5.038,ru,57.789,82.652
poim,74.387,61.583,0.0,7.772,ru,53.026,43.187
bayan,105.196,12.167,0.0,7.3,kw,29.318,48.039
verkhnevilyuysk,62.06,64.667,77.917,5.991,ru,63.445,120.317
montanha,69.503,72.125,25.917,5.122,br,-18.133,-40.35
merke,76.638,38.417,41.583,5.896,kz,42.873,73.179
cananeia,63.602,83.875,0.958,2.797,br,-25.017,-47.95
phuket,80.454,92.917,65.208,4.132,th,7.833,98.383
armizonskoye,60.582,90.042,99.083,12.099,ru,55.946,67.674
saint george,80.456,77.0,72.083,7.288,bm,32.382,-64.678
bhaderwah,74.906,81.375,45.708,2.915,in,32.983,75.717
si bun ruang,81.126,78.417,21.417,5.407,th,16.967,102.283
kovdor,63.703,67.542,95.75,5.952,ru,67.566,30.476
tursunzoda,87.95,32.542,18.833,5.069,tj,38.511,68.23
grand centre,69.05,68.375,59.375,8.042,ca,54.417,-110.215
balakovo,73.667,56.292,5.167,11.059,ru,51.928,47.917
dembi dolo,58.88,90.958,90.833,2.519,et,8.533,34.8
abnub,89.375,34.167,0.0,6.8,eg,27.267,31.15
kuche,85.871,25.625,35.708,10.57,cn,41.728,82.936
semporna,81.65,87.75,21.667,3.911,my,4.482,118.611
felanitx,80.673,54.917,0.0,5.706,es,39.472,3.151
dourbali,88.002,49.25,88.792,11.049,td,11.809,15.861
khirkiya,89.24,58.625,91.875,4.518,in,22.167,76.85
chimore,75.803,71.0,49.167,2.207,bo,-16.983,-65.133
kuala lipis,77.361,89.375,99.458,0.97,my,4.184,102.047
hofn,53.559,83.958,71.667,10.125,is,64.25,-15.217
belgrade,72.28,37.542,1.792,6.172,us,45.776,-111.176
sabinas,81.803,71.0,78.75,10.981,mx,27.85,-101.117
kizema,67.146,53.208,35.25,5.029,ru,61.113,44.83
sun city west,96.658,35.667,17.333,9.501,us,33.662,-112.341
savelugu,80.944,65.125,76.292,4.98,gh,9.625,-0.828
culipapa,81.625,77.292,80.583,2.82,ph,9.473,122.562
qandahar,96.536,16.167,0.0,6.213,af,31.613,65.71
jahrom,92.0,17.958,15.542,6.617,ir,28.502,53.553
brigantine,75.166,80.583,26.0,6.025,us,39.41,-74.365
aberdeen,71.188,65.75,9.167,4.6,us,45.465,-98.486
kumluca,87.291,48.0,21.25,6.337,tr,36.37,30.287
juquitiba,63.632,58.5,0.0,4.857,br,-23.927,-47.07
san luis,54.655,44.667,53.542,7.368,ar,-33.295,-66.336
simao,71.379,79.125,89.042,3.158,cn,22.789,100.975
teneguiban,83.478,76.875,56.292,10.698,ph,11.357,119.505
ledyard,67.634,79.833,15.625,6.571,us,43.422,-94.162
oktyabrskoye,58.429,45.417,32.208,5.282,ru,62.458,66.034
erhlin,84.784,85.625,61.875,5.267,tw,23.901,120.369
blensong,75.561,82.375,81.042,1.896,ph,7.018,124.181
leskovac,77.882,37.458,5.833,5.272,rs,42.998,21.946
birecik,85.834,41.5,9.167,6.493,tr,37.029,37.99
shestakovo,57.911,74.417,68.542,3.348,ru,56.483,104.067
maykain,72.404,50.792,55.792,8.028,kz,51.462,75.799
garmsar,95.148,20.25,3.0,7.78,ir,35.218,52.341
dunmore town,81.778,73.917,40.042,15.414,bs,25.5,-76.65
leczyca,69.86,71.333,15.875,7.082,pl,52.059,19.202
pervomayskoye,67.606,68.458,73.5,3.707,ru,57.076,86.231
constanza,77.572,88.667,48.75,6.029,do,18.917,-70.75
olonets,77.64,54.875,30.042,5.372,ru,60.985,32.97
bossembele,71.942,82.25,79.167,3.29,cf,5.267,17.65
villazon,45.066,58.083,21.875,4.65,bo,-22.1,-65.6
kalaleh,82.653,58.167,41.0,5.967,ir,37.381,55.492
tera,86.205,53.917,67.417,6.64,ne,14.011,0.753
ankara,73.727,40.833,10.0,4.915,tr,39.912,32.84
pozoblanco,89.225,37.292,0.0,6.453,es,38.379,-4.848
molchanovo,67.076,68.792,78.375,4.352,ru,57.582,83.769
kibondo,68.777,40.792,63.0,5.163,tz,-3.586,30.72
gaoual,78.325,85.5,95.333,4.273,gn,11.75,-13.2
curaca,76.197,62.417,90.208,15.313,br,-8.983,-39.9
salamiyah,84.66,43.0,0.0,15.018,sy,35.017,37.05
guajara,81.0,71.375,83.125,3.066,br,-2.967,-57.667
cockburn harbour,82.287,73.625,58.208,19.285,tc,21.483,-71.533
arroio grande,54.395,80.542,8.875,3.984,br,-32.233,-53.083
longview,65.038,71.25,39.917,6.165,us,46.138,-122.937
susner,91.419,51.667,93.708,5.989,in,23.95,76.083
yei,69.418,87.417,85.417,2.991,sd,4.091,30.679
simpang,75.609,94.583,97.667,1.724,id,-1.267,104.083
villa guerrero,65.455,75.958,98.958,2.417,mx,21.983,-103.6
aleksandrov gay,80.486,43.292,3.333,13.222,ru,50.147,48.57
kenora,74.182,58.042,67.083,7.145,ca,49.767,-94.467
sonepur,87.669,63.083,86.25,8.774,in,20.833,83.917
high prairie,64.695,60.458,42.25,10.869,ca,55.433,-116.483
rzeszow,72.367,76.375,28.333,7.146,pl,50.037,22.005
ketchikan,59.15,85.667,88.125,9.208,us,55.342,-131.646
cabudare,75.2,81.583,92.417,6.232,ve,10.029,-69.089
hermiston,82.777,24.875,1.0,9.422,us,45.841,-119.288
tuapse,76.22,66.417,0.25,4.113,ru,44.105,39.08
kracheh,81.05,83.708,67.458,3.809,kh,12.483,106.017
koumac,69.208,71.417,68.542,9.764,nc,-20.567,164.283
nara,85.78,53.25,79.542,6.148,ml,15.167,-7.283
terra roxa,59.897,61.667,0.0,3.416,br,-23.856,-50.031
tessaoua,85.995,50.542,49.542,11.024,ne,13.753,7.986
barrow,34.85,82.417,88.75,15.105,us,71.291,-156.789
sinop,75.368,74.917,4.167,9.752,tr,42.027,35.163
bluefields,76.33,93.667,81.208,4.989,ni,12.0,-83.75
xai-xai,67.14,71.458,0.0,7.23,mz,-25.052,33.644
mujiayingzi,81.535,64.625,49.292,5.317,cn,42.117,118.783
urdzhar,73.292,54.125,62.375,11.423,kz,47.088,81.631
heyang,78.618,92.375,32.708,6.803,cn,29.995,106.257
sinait,83.595,85.0,58.208,4.685,ph,17.866,120.458
ifo,81.35,76.042,38.542,6.139,ng,6.814,3.196
cao bang,81.691,77.542,77.375,5.007,vn,22.667,106.25
vangaindrano,68.715,81.167,15.458,3.207,mg,-23.35,47.6
pedasi,78.842,80.833,99.0,6.343,pa,7.533,-80.033
kursenai,71.375,67.667,10.083,4.214,lt,55.985,22.919
cartagena del chaira,72.791,93.958,74.458,0.862,co,1.335,-74.843
san mariano,82.779,72.625,82.792,4.519,ph,16.983,122.014
tsimlyansk,82.354,50.958,5.917,10.088,ru,47.646,42.102
koulamoutou,79.967,66.417,46.458,2.121,ga,-1.133,12.483
troitskiy,57.588,80.917,99.875,8.967,ru,57.06,63.748
el faiyum,87.738,38.792,4.292,8.8,eg,29.308,30.84
anqing,86.58,67.167,98.083,8.478,cn,30.509,117.051
dolbeau,64.19,77.792,77.292,3.88,ca,48.867,-72.233
jutai,78.004,77.292,86.917,1.581,br,-5.183,-68.9
